clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
MAD_6992_12/09/2026_06:30:00_AGP,MAD,6992,AD,Azul Linhas Aéreas Brasileiras S/A,AGP,MALAGA-COSTA DEL SOL,2026-09-12 06:30:00,2026-09-12 06:30:00,SCH,SCH,T2,D,506-532,738W,2026-09-11 22:31:11.072674
MAD_7536_12/09/2026_06:30:00_AGP,MAD,7536,EY,Etihad Airways,AGP,MALAGA-COSTA DEL SOL,2026-09-12 06:30:00,2026-09-12 06:30:00,SCH,SCH,T2,D,506-532,738W,2026-09-11 22:31:11.072674
MAD_6936_12/09/2026_06:30:00_BIO,MAD,6936,AD,Azul Linhas Aéreas Brasileiras S/A,BIO,BILBAO,2026-09-12 06:30:00,2026-09-12 06:30:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_5035_12/09/2026_06:30:00_AGP,MAD,5035,UX,Air Europa,AGP,MALAGA-COSTA DEL SOL,2026-09-12 06:30:00,2026-09-12 06:30:00,SCH,SCH,T2,D,506-532,738W,2026-09-11 22:31:11.072674
MAD_6092_12/09/2026_06:35:00_TFN,MAD,6092,AV,Avianca,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T4,H,850-859,A21N,2026-09-11 22:31:11.072674
MAD_5360_12/09/2026_06:35:00_TFN,MAD,5360,QR,Qatar Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T4,,850-859,A21N,2026-09-11 22:31:11.072674
MAD_5482_12/09/2026_06:35:00_TFN,MAD,5482,VY,Vueling,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T4,,850-859,A21N,2026-09-11 22:31:11.072674
MAD_1561_12/09/2026_06:35:00_TFN,MAD,1561,I2,Iberia Express,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T4,H,850-859,A21N,2026-09-11 22:31:11.072674
MAD_6908_12/09/2026_06:35:00_OPO,MAD,6908,AM,Aeromexico,OPO,OPORTO,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_7869_12/09/2026_06:35:00_OPO,MAD,7869,AD,Azul Linhas Aéreas Brasileiras S/A,OPO,OPORTO,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_7518_12/09/2026_06:35:00_OPO,MAD,7518,EY,Etihad Airways,OPO,OPORTO,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_1147_12/09/2026_06:35:00_OPO,MAD,1147,UX,Air Europa,OPO,OPORTO,2026-09-12 06:35:00,2026-09-12 06:35:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_4791_12/09/2026_06:40:00_VGO,MAD,4791,AF,Air France,VGO,VIGO,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_6942_12/09/2026_06:40:00_VGO,MAD,6942,AM,Aeromexico,VGO,VIGO,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_3367_12/09/2026_06:40:00_VGO,MAD,3367,KL,KLM,VGO,VIGO,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_6974_12/09/2026_06:40:00_VGO,MAD,6974,AD,Azul Linhas Aéreas Brasileiras S/A,VGO,VIGO,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_7590_12/09/2026_06:40:00_VGO,MAD,7590,EY,Etihad Airways,VGO,VIGO,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_6906_12/09/2026_06:40:00_LCG,MAD,6906,AM,Aeromexico,LCG,A CORUÑA,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_7562_12/09/2026_06:40:00_LCG,MAD,7562,EY,Etihad Airways,LCG,A CORUÑA,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_3315_12/09/2026_06:40:00_LCG,MAD,3315,KL,KLM,LCG,A CORUÑA,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_4833_12/09/2026_06:40:00_LCG,MAD,4833,AF,Air France,LCG,A CORUÑA,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_7233_12/09/2026_06:40:00_LCG,MAD,7233,UX,Air Europa,LCG,A CORUÑA,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_7308_12/09/2026_06:40:00_VGO,MAD,7308,UX,Air Europa,VGO,VIGO,2026-09-12 06:40:00,2026-09-12 06:40:00,SCH,SCH,T2,E,506-532,738W,2026-09-11 22:31:11.072674
MAD_1472_12/09/2026_06:45:00_FAO,MAD,1472,FR,Ryanair,FAO,FARO,2026-09-12 06:45:00,2026-09-12 06:45:00,SCH,SCH,T1,C,356-360,B38M,2026-09-11 22:31:11.072674
MAD_1601_12/09/2026_06:45:00_LPA,MAD,1601,I2,Iberia Express,LPA,GRAN CANARIA,2026-09-12 06:45:00,2026-09-12 06:45:00,SCH,SCH,T4,H,850-859,A21N,2026-09-11 22:31:11.072674
MAD_5403_12/09/2026_06:45:00_LPA,MAD,5403,VY,Vueling,LPA,GRAN CANARIA,2026-09-12 06:45:00,2026-09-12 06:45:00,SCH,SCH,T4,H,850-859,A21N,2026-09-11 22:31:11.072674
MAD_6085_12/09/2026_06:45:00_LPA,MAD,6085,AV,Avianca,LPA,GRAN CANARIA,2026-09-12 06:45:00,2026-09-12 06:45:00,SCH,SCH,T4,H,850-859,A21N,2026-09-11 22:31:11.072674
MAD_5076_12/09/2026_06:45:00_LPA,MAD,5076,QR,Qatar Airways,LPA,GRAN CANARIA,2026-09-12 06:45:00,2026-09-12 06:45:00,SCH,SCH,T4,H,850-859,A21N,2026-09-11 22:31:11.072674
MAD_6549_12/09/2026_06:50:00_MAH,MAD,6549,QR,Qatar Airways,MAH,MENORCA,2026-09-12 06:50:00,2026-09-12 06:50:00,SCH,SCH,T4S,M,850-859,A21N,2026-09-11 22:31:11.072674
MAD_9437_12/09/2026_06:50:00_MAH,MAD,9437,,,MAH,MENORCA,2026-09-12 06:50:00,2026-09-12 06:50:00,SCH,SCH,T4S,M,850-859,A21N,2026-09-11 22:31:11.072674
MAD_1711_12/09/2026_06:50:00_MAH,MAD,1711,I2,Iberia Express,MAH,MENORCA,2026-09-12 06:50:00,2026-09-12 06:50:00,SCH,SCH,T4S,M,850-859,A21N,2026-09-11 22:31:11.072674
MAD_5341_12/09/2026_06:50:00_MAH,MAD,5341,VY,Vueling,MAH,MENORCA,2026-09-12 06:50:00,2026-09-12 06:50:00,SCH,SCH,T4S,M,850-859,A21N,2026-09-11 22:31:11.072674
MAD_348_12/09/2026_06:55:00_STN,MAD,348,FR,Ryanair,STN,LONDRES /STANSTED,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T1,B,356-360,738W,2026-09-11 22:31:11.072674
MAD_0841_12/09/2026_06:55:00_ATH,MAD,0841,IB,Iberia,ATH,ATENAS,2026-09-12 06:55:00,2026-09-12 07:00:00,SCH,SCH,T4,J,850-859,A20N,2026-09-11 22:31:11.072674
MAD_8590_12/09/2026_06:55:00_ATH,MAD,8590,AA,American Airlines,ATH,ATENAS,2026-09-12 06:55:00,2026-09-12 07:00:00,SCH,SCH,T4,J,850-859,A20N,2026-09-11 22:31:11.072674
MAD_1691_12/09/2026_06:55:00_IBZ,MAD,1691,I2,Iberia Express,IBZ,IBIZA,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T4,K,850-859,A21N,2026-09-11 22:31:11.072674
MAD_4829_12/09/2026_06:55:00_IBZ,MAD,4829,AY,Finnair,IBZ,IBIZA,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T4,K,850-859,A21N,2026-09-11 22:31:11.072674
MAD_7141_12/09/2026_06:55:00_IBZ,MAD,7141,BA,British Airways,IBZ,IBIZA,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T4,K,850-859,A21N,2026-09-11 22:31:11.072674
MAD_8052_12/09/2026_06:55:00_IBZ,MAD,8052,QR,Qatar Airways,IBZ,IBIZA,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T4,,850-859,A21N,2026-09-11 22:31:11.072674
MAD_5396_12/09/2026_06:55:00_IBZ,MAD,5396,VY,Vueling,IBZ,IBIZA,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T4,,850-859,A21N,2026-09-11 22:31:11.072674
MAD_740_12/09/2026_06:55:00_OPO,MAD,740,ET,Ethiopian,OPO,OPORTO,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T1,A,308-312,B789,2026-09-11 22:31:11.072674
MAD_6073_12/09/2026_06:55:00_TFN,MAD,6073,NT,Binter Canarias,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 06:55:00,2026-09-12 06:55:00,SCH,SCH,T2,E,545-547,E295,2026-09-11 22:31:11.072674
MAD_1807_12/09/2026_07:00:00_MUC,MAD,1807,VL,Lufthansa City Airlines,MUC,MUNICH,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,415-419,A20N,2026-09-11 22:31:11.072674
MAD_6017_12/09/2026_07:00:00_LPA,MAD,6017,NT,Binter Canarias,LPA,GRAN CANARIA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,545-547,E295,2026-09-11 22:31:11.072674
MAD_7564_12/09/2026_07:00:00_LPA,MAD,7564,EY,Etihad Airways,LPA,GRAN CANARIA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_9156_12/09/2026_07:00:00_LPA,MAD,9156,UX,Air Europa,LPA,GRAN CANARIA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_6993_12/09/2026_07:00:00_LPA,MAD,6993,AD,Azul Linhas Aéreas Brasileiras S/A,LPA,GRAN CANARIA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_7586_12/09/2026_07:00:00_TFN,MAD,7586,EY,Etihad Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_6916_12/09/2026_07:00:00_LPA,MAD,6916,AM,Aeromexico,LPA,GRAN CANARIA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_1651_12/09/2026_07:00:00_PMI,MAD,1651,I2,Iberia Express,PMI,PALMA DE MALLORCA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T4,K,850-859,A320,2026-09-11 22:31:11.072674
MAD_6984_12/09/2026_07:00:00_TFN,MAD,6984,AD,Azul Linhas Aéreas Brasileiras S/A,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_5026_12/09/2026_07:00:00_PMI,MAD,5026,VY,Vueling,PMI,PALMA DE MALLORCA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T4,,850-859,A320,2026-09-11 22:31:11.072674
MAD_6074_12/09/2026_07:00:00_PMI,MAD,6074,AV,Avianca,PMI,PALMA DE MALLORCA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T4,K,850-859,A320,2026-09-11 22:31:11.072674
MAD_6568_12/09/2026_07:00:00_PMI,MAD,6568,QR,Qatar Airways,PMI,PALMA DE MALLORCA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T4,,850-859,A320,2026-09-11 22:31:11.072674
MAD_9059_12/09/2026_07:00:00_TFN,MAD,9059,UX,Air Europa,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_6997_12/09/2026_07:00:00_TFN,MAD,6997,AM,Aeromexico,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_3371_12/09/2026_07:00:00_TFN,MAD,3371,KL,KLM,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,E,513-532,B38M,2026-09-11 22:31:11.072674
MAD_7155_12/09/2026_07:00:00_PMI,MAD,7155,BA,British Airways,PMI,PALMA DE MALLORCA,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T4,K,850-859,A320,2026-09-11 22:31:11.072674
MAD_0711_12/09/2026_07:00:00_LHR,MAD,0711,IB,Iberia,LHR,LONDRES / HEATHROW,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T4S,S,760-763,A20N,2026-09-11 22:31:11.072674
MAD_6777_12/09/2026_07:00:00_AMS,MAD,6777,DL,Delta,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_6888_12/09/2026_07:00:00_FRA,MAD,6888,AM,Aeromexico,FRA,FRANKFURT,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_4047_12/09/2026_07:00:00_ALC,MAD,4047,UX,Air Europa,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,506-532,738W,2026-09-11 22:31:11.072674
MAD_4301_12/09/2026_07:00:00_ALC,MAD,4301,EY,Etihad Airways,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,506-532,738W,2026-09-11 22:31:11.072674
MAD_6892_12/09/2026_07:00:00_ALC,MAD,6892,AM,Aeromexico,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,506-532,738W,2026-09-11 22:31:11.072674
MAD_1091_12/09/2026_07:00:00_AMS,MAD,1091,UX,Air Europa,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_9231_12/09/2026_07:00:00_AMS,MAD,9231,,,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_3395_12/09/2026_07:00:00_AMS,MAD,3395,,,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_9469_12/09/2026_07:00:00_AMS,MAD,9469,,,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_3390_12/09/2026_07:00:00_AMS,MAD,3390,KL,KLM,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_9551_12/09/2026_07:00:00_AMS,MAD,9551,,,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_6894_12/09/2026_07:00:00_AMS,MAD,6894,AM,Aeromexico,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_1503_12/09/2026_07:00:00_FRA,MAD,1503,UX,Air Europa,FRA,FRANKFURT,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_3166_12/09/2026_07:00:00_FRA,MAD,3166,,,FRA,FRANKFURT,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_7557_12/09/2026_07:00:00_FRA,MAD,7557,EY,Etihad Airways,FRA,FRANKFURT,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_7879_12/09/2026_07:00:00_FRA,MAD,7879,AD,Azul Linhas Aéreas Brasileiras S/A,FRA,FRANKFURT,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_7538_12/09/2026_07:00:00_AMS,MAD,7538,EY,Etihad Airways,AMS,AMSTERDAM /SCHIPHOL,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_9235_12/09/2026_07:00:00_FRA,MAD,9235,,,FRA,FRANKFURT,2026-09-12 07:00:00,2026-09-12 07:00:00,SCH,SCH,T2,D,513-532,B38M,2026-09-11 22:31:11.072674
MAD_6857_12/09/2026_07:05:00_BCN,MAD,6857,QR,Qatar Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_1519_12/09/2026_07:05:00_BCN,MAD,1519,LA,LATAM Airlines,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_0403S_12/09/2026_07:05:00_BCN,MAD,0403S,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_5010_12/09/2026_07:05:00_BCN,MAD,5010,VY,Vueling,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_3003_12/09/2026_07:05:00_BCN,MAD,3003,LL,Level,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_8572_12/09/2026_07:05:00_BCN,MAD,8572,AA,American Airlines,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_7125_12/09/2026_07:05:00_BCN,MAD,7125,BA,British Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_5573_12/09/2026_07:05:00_BCN,MAD,5573,AY,Finnair,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_0403_12/09/2026_07:05:00_BCN,MAD,0403,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_6028_12/09/2026_07:05:00_BCN,MAD,6028,AV,Avianca,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 07:05:00,2026-09-12 07:05:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_7519_12/09/2026_07:10:00_VLC,MAD,7519,EY,Etihad Airways,VLC,VALENCIA,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,D,510-532,738W,2026-09-11 22:31:11.072674
MAD_6982_12/09/2026_07:10:00_VLC,MAD,6982,AM,Aeromexico,VLC,VALENCIA,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,D,510-532,738W,2026-09-11 22:31:11.072674
MAD_4063_12/09/2026_07:10:00_VLC,MAD,4063,UX,Air Europa,VLC,VALENCIA,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,D,510-532,738W,2026-09-11 22:31:11.072674
MAD_6900_12/09/2026_07:10:00_MUC,MAD,6900,AM,Aeromexico,MUC,MUNICH,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,C,513-532,B38M,2026-09-11 22:31:11.072674
MAD_3139_12/09/2026_07:10:00_MUC,MAD,3139,,,MUC,MUNICH,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,C,513-532,B38M,2026-09-11 22:31:11.072674
MAD_4353_12/09/2026_07:10:00_MUC,MAD,4353,EY,Etihad Airways,MUC,MUNICH,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,C,513-532,B38M,2026-09-11 22:31:11.072674
MAD_7248_12/09/2026_07:10:00_BOD,MAD,7248,QR,Qatar Airways,BOD,BURDEOS,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_4771_12/09/2026_07:10:00_BOD,MAD,4771,AY,Finnair,BOD,BURDEOS,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_5510_12/09/2026_07:10:00_BOD,MAD,5510,VY,Vueling,BOD,BURDEOS,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_8621_12/09/2026_07:10:00_BOD,MAD,8621,AA,American Airlines,BOD,BURDEOS,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_1199_12/09/2026_07:10:00_BOD,MAD,1199,IB,Iberia,BOD,BURDEOS,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_1515_12/09/2026_07:10:00_MUC,MAD,1515,UX,Air Europa,MUC,MUNICH,2026-09-12 07:10:00,2026-09-12 07:10:00,SCH,SCH,T2,C,513-532,B38M,2026-09-11 22:31:11.072674
MAD_5788_12/09/2026_07:15:00_TLS,MAD,5788,VY,Vueling,TLS,TOULOUSE,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_4787_12/09/2026_07:15:00_TLS,MAD,4787,AY,Finnair,TLS,TOULOUSE,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_8753_12/09/2026_07:15:00_TLS,MAD,8753,AA,American Airlines,TLS,TOULOUSE,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_6558_12/09/2026_07:15:00_TLS,MAD,6558,QR,Qatar Airways,TLS,TOULOUSE,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_1189_12/09/2026_07:15:00_TLS,MAD,1189,IB,Iberia,TLS,TOULOUSE,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_0529_12/09/2026_07:15:00_LIS,MAD,0529,IB,Iberia,LIS,LISBOA,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,J,850-859,A32A,2026-09-11 22:31:11.072674
MAD_5569_12/09/2026_07:15:00_GVA,MAD,5569,AY,Finnair,GVA,GINEBRA,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_5808_12/09/2026_07:15:00_GVA,MAD,5808,VY,Vueling,GVA,GINEBRA,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_6484_12/09/2026_07:15:00_GVA,MAD,6484,DT,TAAG,GVA,GINEBRA,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_8821_12/09/2026_07:15:00_GVA,MAD,8821,AA,American Airlines,GVA,GINEBRA,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_1275_12/09/2026_07:15:00_GVA,MAD,1275,IB,Iberia,GVA,GINEBRA,2026-09-12 07:15:00,2026-09-12 07:15:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_5704_12/09/2026_07:20:00_OVD,MAD,5704,VY,Vueling,OVD,ASTURIAS,2026-09-12 07:20:00,2026-09-12 07:20:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_8606_12/09/2026_07:20:00_OVD,MAD,8606,AA,American Airlines,OVD,ASTURIAS,2026-09-12 07:20:00,2026-09-12 07:20:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_6578_12/09/2026_07:20:00_OVD,MAD,6578,QR,Qatar Airways,OVD,ASTURIAS,2026-09-12 07:20:00,2026-09-12 07:20:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_1119_12/09/2026_07:20:00_OVD,MAD,1119,IB,Iberia,OVD,ASTURIAS,2026-09-12 07:20:00,2026-09-12 07:20:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
MAD_0569_12/09/2026_07:20:00_ORY,MAD,0569,IB,Iberia,ORY,PARIS /ORLY,2026-09-12 07:20:00,2026-09-12 07:20:00,SCH,SCH,T4,J,850-859,A321,2026-09-11 22:31:11.072674
MAD_8820_12/09/2026_07:20:00_OPO,MAD,8820,AA,American Airlines,OPO,OPORTO,2026-09-12 07:20:00,2026-09-12 07:20:00,SCH,SCH,T4,K,850-859,CRJX,2026-09-11 22:31:11.072674
